,view_rate,date,start time,finish time
비켜라 운명아,14.4,20190101,저녁8:30, 9:00
특선영화,12.5,20190101,에러,에러
특선영화,11.2,20190101,에러,에러
비켜라 운명아,17.8,20190102,저녁8:30, 9:00
황후의 품격,14.350000000000001,20190102,밤10:00, 11:10
KBS 뉴스 9,11.8,20190102,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,19.1,20190103,저녁8:30, 9:00
황후의 품격,15.799999999999999,20190103,밤10:00, 11:10
비밀과 거짓말 (대한민국의 드라마),13.0,20190103,저녁7:15, 7:55
비켜라 운명아,18.3,20190104,저녁8:30, 9:00
나 혼자 산다,14.9,20190104,밤11:10, 12:50
SKY 캐슬,14.389,20190104,,에러
하나뿐인 내편,30.1,20190105,,에러
알함브라 궁전의 추억,12.44,20190105,,에러
신과의 약속,12.25,20190105,밤9:05, 11:05
하나뿐인 내편,24.599999999999998,20190106,,에러
미운 우리 새끼,22.15,20190106,밤9:05, 11:05
알함브라 궁전의 추억,13.592,20190106,,에러
비켜라 운명아,17.5,20190107,저녁8:30, 9:00
2019년 AFC 아시안컵,12.577,20190107,,에러
KBS 뉴스 9,11.7,20190107,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,17.4,20190108,저녁8:30, 9:00
KBS 뉴스 9,13.1,20190108,밤9시, 10시매주 주말 밤 9시 
왼손잡이 아내,12.0,20190108,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
비켜라 운명아,16.1,20190109,저녁8:30, 9:00
황후의 품격,14.3,20190109,밤10:00, 11:10
비밀과 거짓말 (대한민국의 드라마),13.1,20190109,저녁7:15, 7:55
비켜라 운명아,18.8,20190110,저녁8:30, 9:00
황후의 품격,15.1,20190110,밤10:00, 11:10
비밀과 거짓말 (대한민국의 드라마),12.6,20190110,저녁7:15, 7:55
SKY 캐슬,18.443,20190111,,에러
비켜라 운명아,17.8,20190111,저녁8:30, 9:00
비밀과 거짓말 (대한민국의 드라마),13.6,20190111,저녁7:15, 7:55
하나뿐인 내편,31.7,20190112,,에러
신과의 약속,13.875,20190112,밤9:05, 11:05
SKY 캐슬,12.771,20190112,,에러
하나뿐인 내편,26.599999999999998,20190113,,에러
미운 우리 새끼,20.45,20190113,밤9:05, 11:05
내사랑 치유기,12.899999999999999,20190113,밤9:05, 11:05
비켜라 운명아,18.6,20190114,저녁8:30, 9:00
KBS 뉴스 9,14.3,20190114,밤9시, 10시매주 주말 밤 9시 
왼손잡이 아내,11.3,20190114,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
비켜라 운명아,17.4,20190115,저녁8:30, 9:00
KBS 뉴스 9,12.2,20190115,밤9시, 10시매주 주말 밤 9시 
왼손잡이 아내,11.5,20190115,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
비켜라 운명아,18.9,20190116,저녁8:30, 9:00
AFC 아시안컵,16.867,20190116,,에러
KBS 뉴스 9,12.4,20190116,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,18.5,20190117,저녁8:30, 9:00
황후의 품격,14.5,20190117,밤10:00, 11:10
왼손잡이 아내,11.6,20190117,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
SKY 캐슬,21.927,20190118,,에러
비켜라 운명아,19.5,20190118,저녁8:30, 9:00
KBS 뉴스 9,13.4,20190118,밤9시, 10시매주 주말 밤 9시 
하나뿐인 내편,34.1,20190119,,에러
신과의 약속,13.3,20190119,밤9:05, 11:05
알함브라 궁전의 추억,11.45,20190119,,에러
하나뿐인 내편,26.866666666666664,20190120,,에러
미운 우리 새끼,17.4,20190120,밤9:05, 11:05
해피선데이,13.7,20190120,오후5시, 7시 50분
비켜라 운명아,18.3,20190121,저녁8:30, 9:00
왼손잡이 아내,12.2,20190121,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,11.9,20190121,밤9시, 10시매주 주말 밤 9시 
2019년 AFC 아시안컵,21.245,20190122,,에러
비켜라 운명아,18.8,20190122,저녁8:30, 9:00
KBS 뉴스 9,13.3,20190122,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,17.8,20190123,저녁8:30, 9:00
황후의 품격,13.399999999999999,20190123,밤10:00, 11:10
KBS 뉴스 9,12.5,20190123,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,18.8,20190124,저녁8:30, 9:00
2019년 AFC 아시안컵,14.819,20190124,,에러
황후의 품격,12.65,20190124,밤10:00, 11:10
대한민국 대 카타르 (2019년 AFC 아시안컵),23.099,20190125,,에러
비켜라 운명아,19.0,20190125,저녁8:30, 9:00
나 혼자 산다,13.0,20190125,밤11:10, 12:50
하나뿐인 내편,33.599999999999994,20190126,,에러
SKY 캐슬,24.622,20190126,,에러
신과의 약속,13.850000000000001,20190126,밤9:05, 11:05
하나뿐인 내편,26.799999999999997,20190127,,에러
미운 우리 새끼,22.2,20190127,밤9:05, 11:05
해피선데이,12.9,20190127,오후5시, 7시 50분
비켜라 운명아,20.6,20190128,저녁8:30, 9:00
KBS 뉴스 9,12.8,20190128,밤9시, 10시매주 주말 밤 9시 
왼손잡이 아내,11.7,20190128,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
비켜라 운명아,18.8,20190129,저녁8:30, 9:00
왼손잡이 아내,12.8,20190129,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.4,20190129,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,17.9,20190130,저녁8:30, 9:00
황후의 품격,14.4,20190130,밤10:00, 11:10
KBS 뉴스 9,11.2,20190130,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,19.2,20190131,저녁8:30, 9:00
황후의 품격,16.3,20190131,밤10:00, 11:10
KBS 뉴스 9,11.7,20190131,밤9시, 10시매주 주말 밤 9시 
SKY 캐슬,24.357,20190201,,에러
비켜라 운명아,19.6,20190201,저녁8:30, 9:00
KBS 뉴스 9,12.9,20190201,밤9시, 10시매주 주말 밤 9시 
하나뿐인 내편,32.95,20190202,,에러
신과의 약속,14.149999999999999,20190202,밤9:05, 11:05
전지적 참견 시점,11.100000000000001,20190202,밤11:10, 12:50
하나뿐인 내편,26.933333333333334,20190203,,에러
미운 우리 새끼,19.5,20190203,밤9:05, 11:05
전국노래자랑,12.4,20190203,일요일낮, 1:20
비켜라 운명아,15.0,20190204,저녁8:30, 9:00
우리말 겨루기,12.2,20190204,저녁7:40, 8:25
KBS 뉴스 9,11.3,20190204,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,15.4,20190205,저녁8:30, 9:00
KBS 뉴스 9,11.7,20190205,밤9시, 10시매주 주말 밤 9시 
이웃집 찰스,8.6,20190205,,에러
비켜라 운명아,19.0,20190206,저녁8:30, 9:00
KBS 뉴스 9,12.6,20190206,밤9시, 10시매주 주말 밤 9시 
설날특선영화,12.3,20190206,에러,에러
비켜라 운명아,19.8,20190207,저녁8:30, 9:00
황후의 품격,13.95,20190207,밤10:00, 11:10
왼손잡이 아내,12.6,20190207,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
비켜라 운명아,18.4,20190208,저녁8:30, 9:00
나 혼자 산다,14.75,20190208,밤11:10, 12:50
정글의 법칙,13.45,20190208,밤9:00, 10:00
하나뿐인 내편,33.65,20190209,,에러
신과의 약속,14.5,20190209,밤9:05, 11:05
전지적 참견 시점,11.8,20190209,밤11:10, 12:50
하나뿐인 내편,35.3,20190210,,에러
미운 우리 새끼,20.7,20190210,밤9:05, 11:05
내사랑 치유기,13.2,20190210,밤9:05, 11:05
비켜라 운명아,18.9,20190211,저녁8:30, 9:00
왼손잡이 아내,13.0,20190211,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,13.0,20190211,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,19.0,20190212,저녁8:30, 9:00
왼손잡이 아내,13.1,20190212,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.5,20190212,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,18.2,20190213,저녁8:30, 9:00
황후의 품격,12.6,20190213,밤10:00, 11:10
KBS 뉴스 9,12.0,20190213,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,20.5,20190214,저녁8:30, 9:00
황후의 품격,13.55,20190214,밤10:00, 11:10
한국인의 밥상,12.1,20190214,,에러
비켜라 운명아,20.0,20190215,저녁8:30, 9:00
나 혼자 산다,14.149999999999999,20190215,밤11:10, 12:50
열혈사제,13.6,20190215,밤10:00, 11:10
하나뿐인 내편,33.25,20190216,,에러
신과의 약속,16.474999999999998,20190216,밤9:05, 11:05
전지적 참견 시점,13.9,20190216,밤11:10, 12:50
하나뿐인 내편,28.0,20190217,,에러
미운 우리 새끼,20.65,20190217,밤9:05, 11:05
내사랑 치유기,13.825,20190217,밤9:05, 11:05
비켜라 운명아,19.7,20190218,저녁8:30, 9:00
왼손잡이 아내,12.4,20190218,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.3,20190218,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,19.3,20190219,저녁8:30, 9:00
왼손잡이 아내,12.9,20190219,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.4,20190219,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,17.9,20190220,저녁8:30, 9:00
황후의 품격,12.95,20190220,밤10:00, 11:10
왼손잡이 아내,11.7,20190220,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
비켜라 운명아,19.1,20190221,저녁8:30, 9:00
황후의 품격,15.350000000000001,20190221,밤10:00, 11:10
왼손잡이 아내,12.3,20190221,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
비켜라 운명아,18.5,20190222,저녁8:30, 9:00
열혈사제,16.6,20190222,밤10:00, 11:10
왼손잡이 아내,13.1,20190222,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
0,에러,20190223,에러,에러
하나뿐인 내편,29.400000000000002,20190224,,에러
미운 우리 새끼,20.85,20190224,밤9:05, 11:05
해피선데이,12.1,20190224,오후5시, 7시 50분
비켜라 운명아,19.9,20190225,저녁8:30, 9:00
왼손잡이 아내,12.9,20190225,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.8,20190225,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,19.9,20190226,저녁8:30, 9:00
KBS 뉴스 9,13.7,20190226,밤9시, 10시매주 주말 밤 9시 
왼손잡이 아내,12.9,20190226,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
왜그래 풍상씨,16.0,20190227,밤10:00, 11:10
왼손잡이 아내,12.4,20190227,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
인간극장,10.1,20190227,아침7:50, 8:25
비켜라 운명아,16.5,20190228,저녁8:30, 9:00
왜그래 풍상씨,14.299999999999997,20190228,밤10:00, 11:10
KBS 뉴스 9,11.3,20190228,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,19.1,20190301,저녁8:30, 9:00
열혈사제,17.7,20190301,밤10:00, 11:10
왼손잡이 아내,12.6,20190301,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
하나뿐인 내편,27.200000000000003,20190302,,에러
열혈사제,16.6,20190302,밤10:00, 11:10
정글의 법칙,11.5,20190302,밤9:00, 10:00
하나뿐인 내편,30.3,20190303,,에러
미운 우리 새끼,19.6,20190303,밤9:05, 11:05
내사랑 치유기,12.149999999999999,20190303,밤9:05, 11:05
비켜라 운명아,20.3,20190304,저녁8:30, 9:00
왼손잡이 아내,14.0,20190304,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.7,20190304,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,21.0,20190305,저녁8:30, 9:00
왼손잡이 아내,13.0,20190305,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.9,20190305,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,20.4,20190306,저녁8:30, 9:00
왜그래 풍상씨,17.05,20190306,밤10:00, 11:10
왼손잡이 아내,14.0,20190306,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
비켜라 운명아,20.5,20190307,저녁8:30, 9:00
왜그래 풍상씨,19.3,20190307,밤10:00, 11:10
왼손잡이 아내,13.5,20190307,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
비켜라 운명아,19.3,20190308,저녁8:30, 9:00
열혈사제,18.4,20190308,밤10:00, 11:10
왼손잡이 아내,13.9,20190308,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
하나뿐인 내편,28.599999999999998,20190309,,에러
열혈사제,16.45,20190309,밤10:00, 11:10
슬플 때 사랑한다,11.125000000000002,20190309,밤9:05, 11:05
하나뿐인 내편,26.150000000000002,20190310,,에러
미운 우리 새끼,23.35,20190310,밤9:05, 11:05
해피선데이,12.6,20190310,오후5시, 7시 50분
비켜라 운명아,20.5,20190311,저녁8:30, 9:00
KBS 뉴스 9,13.4,20190311,밤9시, 10시매주 주말 밤 9시 
왼손잡이 아내,13.3,20190311,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
비켜라 운명아,20.1,20190312,저녁8:30, 9:00
왼손잡이 아내,13.6,20190312,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,13.1,20190312,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,19.5,20190313,저녁8:30, 9:00
왜그래 풍상씨,18.8,20190313,밤10:00, 11:10
왼손잡이 아내,13.5,20190313,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
비켜라 운명아,20.3,20190314,저녁8:30, 9:00
왜그래 풍상씨,16.366666666666667,20190314,밤10:00, 11:10
왼손잡이 아내,13.5,20190314,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
비켜라 운명아,19.6,20190315,저녁8:30, 9:00
열혈사제,18.45,20190315,밤10:00, 11:10
왼손잡이 아내,13.6,20190315,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
하나뿐인 내편,29.5,20190316,,에러
열혈사제,18.0,20190316,밤10:00, 11:10
정글의 법칙,11.35,20190316,밤9:00, 10:00
하나뿐인 내편,27.275000000000002,20190317,,에러
미운 우리 새끼,22.65,20190317,밤9:05, 11:05
해피선데이,12.1,20190317,오후5시, 7시 50분
비켜라 운명아,20.0,20190318,저녁8:30, 9:00
왼손잡이 아내,13.0,20190318,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.5,20190318,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,20.0,20190319,저녁8:30, 9:00
왼손잡이 아내,14.0,20190319,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.4,20190319,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,19.4,20190320,저녁8:30, 9:00
왼손잡이 아내,13.3,20190320,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,11.1,20190320,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,20.1,20190321,저녁8:30, 9:00
닥터 프리즈너,13.9,20190321,밤10시, 11시 10분
왼손잡이 아내,13.3,20190321,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
비켜라 운명아,18.3,20190322,저녁8:30, 9:00
열혈사제,17.75,20190322,밤10:00, 11:10
나 혼자 산다,13.149999999999999,20190322,밤11:10, 12:50
세상에서 제일 예쁜 내 딸,23.1,20190323,,에러
열혈사제,18.15,20190323,밤10:00, 11:10
그것이 알고싶다,12.8,20190323,밤11:00, 12:30
세상에서 제일 예쁜 내 딸,24.35,20190324,,에러
미운 우리 새끼,20.85,20190324,밤9:05, 11:05
해피선데이,12.4,20190324,오후5시, 7시 50분
비켜라 운명아,19.5,20190325,저녁8:30, 9:00
왼손잡이 아내,14.1,20190325,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.2,20190325,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,17.0,20190326,저녁8:30, 9:00
대한민국 축구 국가대표팀,14.8,20190326,,에러
왼손잡이 아내,11.9,20190326,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
비켜라 운명아,19.5,20190327,저녁8:30, 9:00
왼손잡이 아내,13.9,20190327,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
닥터 프리즈너,13.2,20190327,밤10시, 11시 10분
비켜라 운명아,19.8,20190328,저녁8:30, 9:00
닥터 프리즈너,14.8,20190328,밤10시, 11시 10분
왼손잡이 아내,14.3,20190328,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
열혈사제,19.15,20190329,밤10:00, 11:10
비켜라 운명아,18.3,20190329,저녁8:30, 9:00
나 혼자 산다,13.3,20190329,밤11:10, 12:50
세상에서 제일 예쁜 내 딸,23.200000000000003,20190330,,에러
열혈사제,14.366666666666667,20190330,밤10:00, 11:10
정글의 법칙,11.9,20190330,밤9:00, 10:00
세상에서 제일 예쁜 내 딸,25.15,20190331,,에러
미운 우리 새끼,22.5,20190331,밤9:05, 11:05
해피선데이,12.6,20190331,오후5시, 7시 50분
비켜라 운명아,20.4,20190401,저녁8:30, 9:00
왼손잡이 아내,13.6,20190401,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.9,20190401,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,19.3,20190402,저녁8:30, 9:00
왼손잡이 아내,13.4,20190402,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.0,20190402,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,18.0,20190403,저녁8:30, 9:00
닥터 프리즈너,14.7,20190403,밤10시, 11시 10분
왼손잡이 아내,13.6,20190403,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
비켜라 운명아,19.8,20190404,저녁8:30, 9:00
닥터 프리즈너,15.5,20190404,밤10시, 11시 10분
왼손잡이 아내,14.2,20190404,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
열혈사제,19.95,20190405,밤10:00, 11:10
비켜라 운명아,18.7,20190405,저녁8:30, 9:00
왼손잡이 아내,12.5,20190405,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
세상에서 제일 예쁜 내 딸,22.75,20190406,,에러
열혈사제,20.75,20190406,밤10:00, 11:10
정글의 법칙,9.8,20190406,밤9:00, 10:00
세상에서 제일 예쁜 내 딸,25.35,20190407,,에러
미운 우리 새끼,22.866666666666664,20190407,밤9:05, 11:05
KBS 뉴스 9,11.2,20190407,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,20.0,20190408,저녁8:30, 9:00
KBS 뉴스 9,13.9,20190408,밤9시, 10시매주 주말 밤 9시 
왼손잡이 아내,13.1,20190408,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
비켜라 운명아,19.8,20190409,저녁8:30, 9:00
왼손잡이 아내,15.7,20190409,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.3,20190409,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,18.2,20190410,저녁8:30, 9:00
닥터 프리즈너,14.600000000000001,20190410,밤10시, 11시 10분
왼손잡이 아내,13.3,20190410,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
비켜라 운명아,16.9,20190411,저녁8:30, 9:00
닥터 프리즈너,14.899999999999999,20190411,밤10시, 11시 10분
왼손잡이 아내,12.4,20190411,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
열혈사제,20.700000000000003,20190412,밤10:00, 11:10
비켜라 운명아,19.1,20190412,저녁8:30, 9:00
왼손잡이 아내,12.8,20190412,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
세상에서 제일 예쁜 내 딸,22.3,20190413,,에러
열혈사제,20.5,20190413,밤10:00, 11:10
정글의 법칙,10.399999999999999,20190413,밤9:00, 10:00
미운 우리 새끼,20.266666666666666,20190414,밤9:05, 11:05
세상에서 제일 예쁜 내 딸,19.966666666666665,20190414,,에러
해피선데이,11.7,20190414,오후5시, 7시 50분
비켜라 운명아,19.3,20190415,저녁8:30, 9:00
왼손잡이 아내,12.9,20190415,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.8,20190415,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,17.7,20190416,저녁8:30, 9:00
왼손잡이 아내,13.6,20190416,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,11.8,20190416,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,16.7,20190417,저녁8:30, 9:00
닥터 프리즈너,13.8,20190417,밤10시, 11시 10분
왼손잡이 아내,12.8,20190417,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
비켜라 운명아,17.2,20190418,저녁8:30, 9:00
닥터 프리즈너,14.85,20190418,밤10시, 11시 10분
내일은 미스트롯,12.308,20190418,,에러
열혈사제,20.299999999999997,20190419,밤10:00, 11:10
비켜라 운명아,16.7,20190419,저녁8:30, 9:00
나 혼자 산다,10.6,20190419,밤11:10, 12:50
세상에서 제일 예쁜 내 딸,22.950000000000003,20190420,,에러
열혈사제,22.9,20190420,밤10:00, 11:10
불후의 명곡,9.6,20190420,매주 일요일 오후 5시 30분,에러
세상에서 제일 예쁜 내 딸,20.833333333333336,20190421,,에러
미운 우리 새끼,20.666666666666668,20190421,밤9:05, 11:05
TV 동물농장,11.65,20190421,일요일오전, 10:50
비켜라 운명아,18.6,20190422,저녁8:30, 9:00
왼손잡이 아내,12.5,20190422,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.2,20190422,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,18.8,20190423,저녁8:30, 9:00
왼손잡이 아내,14.6,20190423,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.5,20190423,밤9시, 10시매주 주말 밤 9시 
비켜라 운명아,17.2,20190424,저녁8:30, 9:00
닥터 프리즈너,14.3,20190424,밤10시, 11시 10분
왼손잡이 아내,13.0,20190424,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
비켜라 운명아,19.3,20190425,저녁8:30, 9:00
왼손잡이 아내,15.2,20190425,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
닥터 프리즈너,14.1,20190425,밤10시, 11시 10분
비켜라 운명아,18.9,20190426,저녁8:30, 9:00
왼손잡이 아내,13.9,20190426,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
나 혼자 산다,11.75,20190426,밤11:10, 12:50
세상에서 제일 예쁜 내 딸,24.299999999999997,20190427,,에러
슬플 때 사랑한다,9.775,20190427,밤9:05, 11:05
KBS 뉴스 9,8.5,20190427,밤9시, 10시매주 주말 밤 9시 
세상에서 제일 예쁜 내 딸,26.450000000000003,20190428,,에러
미운 우리 새끼,21.333333333333332,20190428,밤9:05, 11:05
슈퍼맨이 돌아왔다,11.850000000000001,20190428,오후9:15, 11:10
여름아 부탁해,16.1,20190429,저녁8:30, 9:00
왼손잡이 아내,14.5,20190429,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,12.3,20190429,밤9시, 10시매주 주말 밤 9시 
여름아 부탁해,13.8,20190430,저녁8:30, 9:00
왼손잡이 아내,13.3,20190430,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.5,20190430,밤9시, 10시매주 주말 밤 9시 
닥터 프리즈너,13.7,20190501,밤10시, 11시 10분
여름아 부탁해,12.9,20190501,저녁8:30, 9:00
왼손잡이 아내,12.6,20190501,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
내일은 미스트롯,17.756,20190502,,에러
여름아 부탁해,14.2,20190502,저녁8:30, 9:00
내일은 미스트롯,14.08,20190502,,에러
여름아 부탁해,14.7,20190503,저녁8:30, 9:00
왼손잡이 아내,12.9,20190503,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.8,20190503,밤9시, 10시매주 주말 밤 9시 
세상에서 제일 예쁜 내 딸,20.2,20190504,,에러
녹두꽃 (드라마),8.75,20190504,밤10:00, 11:10
불후의 명곡,8.5,20190504,매주 일요일 오후 5시 30분,에러
미운 우리 새끼,19.833333333333332,20190505,밤9:05, 11:05
세상에서 제일 예쁜 내 딸,18.633333333333333,20190505,,에러
KBS 뉴스 9,9.2,20190505,밤9시, 10시매주 주말 밤 9시 
여름아 부탁해,11.8,20190506,저녁8:30, 9:00
KBS 뉴스 9,11.3,20190506,밤9시, 10시매주 주말 밤 9시 
가요무대,8.9,20190506,밤10:00, 10:50
여름아 부탁해,14.2,20190507,저녁8:30, 9:00
왼손잡이 아내,13.1,20190507,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
KBS 뉴스 9,10.5,20190507,밤9시, 10시매주 주말 밤 9시 
닥터 프리즈너,14.6,20190508,밤10시, 11시 10분
왼손잡이 아내,11.8,20190508,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
여름아 부탁해,11.7,20190508,저녁8:30, 9:00
닥터 프리즈너,14.649999999999999,20190509,밤10시, 11시 10분
왼손잡이 아내,11.2,20190509,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
순간포착 세상에 이런일이,8.55,20190509,밤8:55, 9:40
여름아 부탁해,12.7,20190510,저녁8:30, 9:00
왼손잡이 아내,12.4,20190510,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
나 혼자 산다,11.25,20190510,밤11:10, 12:50
세상에서 제일 예쁜 내 딸,23.15,20190511,,에러
녹두꽃 (드라마),10.4,20190511,밤10:00, 11:10
KBS 뉴스 9,10.0,20190511,밤9시, 10시매주 주말 밤 9시 
세상에서 제일 예쁜 내 딸,28.25,20190512,,에러
미운 우리 새끼,20.26666666666667,20190512,밤9:05, 11:05
슈퍼맨이 돌아왔다,11.3,20190512,오후9:15, 11:10
여름아 부탁해,15.0,20190513,저녁8:30, 9:00
왼손잡이 아내,14.3,20190513,저녁7:50, 8:30 (본방송)매주 목요일 낮 12:10 
